6,12,4,15375,1370.49,0
6,12,5,15375,1301.72,0
6,12,6,15375,1237.86,0
6,12,7,15375,1630.83,0
6,13,4,15375,1115.06,0
6,13,5,15375,1596.45,0
6,13,6,15375,1562.06,0
6,13,7,15375,1694.69,0
6,15,5,15375,4902.32,0
6,15,6,15375,2573.96,0
6,15,7,15375,4013.22,0
6,16,4,15375,3880.59,0
6,16,5,15375,1851.88,0
6,16,6,15375,3222.36,0
6,16,7,15375,3782.35,0
6,17,4,15375,3089.74,0
6,17,5,15375,4627.24,0
6,17,6,15375,14313.98,0
6,17,7,15375,7903.63,0
7,10,5,15375,672.96,0
7,10,6,15375,412.62,0
7,10,7,15375,727.0,0
7,10,9,15375,270.17,0
7,11,3,15375,1286.98,0
7,11,4,15375,1645.57,0
7,11,5,15375,918.57,0
7,11,6,15375,1065.93,0
7,11,7,15375,481.39,0
7,11,8,15375,442.09,0
7,11,9,15375,407.71,0
7,12,3,15375,1046.29,0
7,12,4,15375,2795.01,0
7,12,5,15375,1527.68,0
7,12,6,15375,2293.97,0
7,12,7,15375,2677.12,0
7,12,8,15375,869.45,0
7,12,9,15375,614.02,0
7,13,4,15375,928.39,0
7,13,5,15375,1061.02,0
7,13,6,15375,1861.7,0
7,13,7,15375,2903.08,0
7,13,8,15375,2146.61,0
7,13,9,15375,2087.66,0
7,14,4,15375,6287.54,0
7,14,5,15375,1925.56,0
7,14,6,15375,3536.74,0
7,14,7,15375,1753.63,0
7,14,8,15375,1714.34,0
7,14,9,15375,1552.24,0
7,15,5,15375,4322.68,0
7,15,6,15375,1247.68,0
7,15,7,15375,2372.56,0
7,15,8,15375,2082.75,0
7,15,9,15375,2775.36,0
7,16,4,15375,3802.0,0
7,16,5,15375,2141.69,0
7,16,6,15375,3762.7,0
7,16,7,15375,3846.21,0
7,16,8,15375,2765.54,0
7,16,9,15375,1748.72,0
7,17,4,15375,2898.16,0
7,17,5,15375,5570.37,0
7,17,6,15375,15375.0,0
7,17,7,15375,7004.71,0
7,17,8,15375,1341.01,0
7,17,9,15375,2018.89,0
7,18,3,15375,1188.74,0
7,18,4,15375,736.82,0
7,18,5,15375,1704.51,0
7,18,6,15375,3630.07,0
7,18,7,15375,1164.18,0
7,18,8,15375,4671.45,0
7,18,9,15375,8945.01,0
8,10,5,15375,510.86,0
8,10,6,15375,564.9,0
8,10,7,15375,476.48,0
8,10,9,15375,442.09,0
8,11,3,15375,2289.06,0
8,11,4,15375,2795.01,0
8,11,5,15375,795.77,0
8,11,6,15375,1090.5,0
8,11,7,15375,496.13,0
8,11,8,15375,324.2,0
8,11,9,15375,412.62,0
8,11,10,15375,466.65,0
8,12,3,15375,1360.66,0
8,12,4,15375,4194.97,0
8,12,5,15375,1837.14,0
8,12,6,15375,2903.08,0
8,12,7,15375,3335.34,0
8,12,8,15375,943.13,0
8,12,9,15375,525.6,0
8,12,10,15375,1075.76,0
8,13,4,15375,810.5,0
8,13,5,15375,1021.73,0
8,13,6,15375,1345.93,0
8,13,7,15375,4799.16,0
8,13,8,15375,2122.04,0
8,13,9,15375,2691.85,0
8,13,10,15375,1768.37,0
8,14,4,15375,4538.82,0
8,14,5,15375,2878.51,0
8,14,6,15375,4101.64,0
8,14,7,15375,1478.55,0
8,14,8,15375,1306.63,0
8,14,9,15375,1355.75,0
8,14,10,15375,1247.68,0
8,15,5,15375,3261.66,0
8,15,6,15375,844.89,0
8,15,7,15375,2515.02,0
8,15,8,15375,2136.78,0
8,15,9,15375,3060.26,0
8,15,10,15375,2323.44,0
8,16,4,15375,4474.96,0
8,16,5,15375,2431.51,0
8,16,6,15375,3605.51,0
8,16,7,15375,4730.39,0
8,16,8,15375,1733.99,0
8,16,9,15375,1291.89,0
8,16,10,15375,2053.27,0
8,17,4,15375,2917.81,0
8,17,5,15375,4843.37,0
8,17,6,15375,10811.62,0
8,17,7,15375,7009.62,0
8,17,8,15375,1670.13,0
8,17,9,15375,1792.93,0
8,17,10,15375,2893.25,0
8,18,3,15375,2077.84,0
8,18,4,15375,839.98,0
8,18,5,15375,1139.62,0
8,18,6,15375,4239.18,0
8,18,7,15375,1645.57,0
8,18,8,15375,3669.37,0
8,18,9,15375,11017.93,0
8,18,10,15375,7471.37,0
8,19,3,15375,1930.47,0
8,19,4,15375,550.16,0
8,19,5,15375,1178.91,0
8,19,6,15375,2775.36,0
8,19,7,15375,1621.01,0
8,19,8,15375,1051.2,0
8,19,9,15375,3001.32,0
8,19,10,15375,2706.59,0
9,10,5,15375,496.13,0
9,10,6,15375,491.21,0
9,11,4,15375,3433.59,0
9,11,5,15375,461.74,0
9,11,6,15375,1105.23,0
9,11,7,15375,785.94,0
9,11,8,15375,294.73,0
9,11,9,15375,373.32,0
9,11,10,15375,1119.97,0
9,11,11,15375,221.05,0
9,12,4,15375,3679.19,0
9,12,5,15375,1660.3,0
9,12,6,15375,2966.93,0
9,12,7,15375,3384.46,0
9,12,8,15375,1375.4,0
9,12,9,15375,648.4,0
9,12,10,15375,898.92,0
9,13,4,15375,751.56,0
9,13,5,15375,957.87,0
9,13,6,15375,1557.15,0
9,13,7,15375,4524.08,0
9,13,8,15375,1817.49,0
9,13,9,15375,2770.45,0
9,13,10,15375,1675.04,0
9,13,11,15375,1085.58,0
9,14,4,15375,2637.82,0
9,14,5,15375,3114.3,0
9,14,6,15375,2544.49,0
9,14,7,15375,1788.02,0
9,14,8,15375,1837.14,0
9,14,9,15375,1733.99,0
9,14,10,15375,962.78,0
9,14,11,15375,618.93,0
9,15,5,15375,2962.02,0
9,15,6,15375,1267.33,0
9,15,7,15375,3413.94,0
9,15,8,15375,2298.88,0
9,15,9,15375,4583.03,0
9,15,10,15375,2151.52,0
9,15,11,15375,820.33,0
9,16,4,15375,4381.63,0
9,16,5,15375,3124.12,0
9,16,6,15375,3860.94,0
9,16,7,15375,4759.86,0
9,16,8,15375,1527.68,0
9,16,9,15375,1237.86,0
9,16,10,15375,2249.76,0
9,16,11,15375,3718.49,0
9,17,4,15375,2377.48,0
9,17,5,15375,4023.04,0
9,17,6,15375,6980.15,0
9,17,7,15375,6425.08,0
9,17,8,15375,2500.28,0
9,17,9,15375,2883.43,0
9,17,10,15375,3512.18,0
9,18,4,15375,874.36,0
9,18,5,15375,1159.27,0
9,18,6,15375,4641.97,0
9,18,7,15375,2166.25,0
9,18,8,15375,3507.27,0
9,18,9,15375,9229.91,0
9,18,10,15375,7741.53,0
9,18,11,15375,1704.51,0
9,19,4,15375,727.0,0
9,19,5,15375,1925.56,0
9,19,6,15375,3173.24,0
9,19,7,15375,1473.64,0
9,19,8,15375,1085.58,0
9,19,9,15375,3124.12,0
9,19,10,15375,2853.95,0
9,19,11,15375,1837.14,0
10,11,3,15375,2888.34,0
10,11,4,15375,3320.61,0
10,11,5,15375,275.08,0
10,11,6,15375,756.47,0
10,11,7,15375,918.57,0
10,11,8,15375,324.2,0
10,11,9,15375,540.34,0
10,12,3,15375,1429.43,0
10,12,4,15375,3821.65,0
10,12,5,15375,1635.74,0
10,12,6,15375,2858.87,0
10,12,7,15375,2171.17,0
10,12,8,15375,820.33,0
10,12,9,15375,682.79,0
10,12,10,15375,663.14,0
10,13,4,15375,933.31,0
10,13,5,15375,1817.49,0
10,13,6,15375,1724.16,0
10,13,7,15375,2210.46,0
10,13,8,15375,1345.93,0
10,13,9,15375,2824.48,0
10,13,10,15375,1871.53,0
10,13,11,15375,442.09,0
10,14,4,15375,2333.27,0
10,14,5,15375,3016.05,0
10,14,6,15375,2308.71,0
10,14,7,15375,1552.24,0
10,14,8,15375,2303.79,0
10,14,9,15375,1959.94,0
10,14,10,15375,987.34,0
10,14,11,15375,820.33,0
10,15,5,15375,3158.51,0
10,15,6,15375,1345.93,0
10,15,7,15375,3089.74,0
10,15,8,15375,3153.59,0
10,15,9,15375,4489.7,0
10,15,10,15375,2180.99,0
10,15,11,15375,1139.62,0
10,16,4,15375,4479.87,0
10,16,5,15375,4013.22,0
10,16,6,15375,4303.04,0
10,16,7,15375,4190.06,0
10,16,8,15375,2907.99,0
10,16,9,15375,1871.53,0
10,16,10,15375,2136.78,0
10,16,11,15375,3384.46,0
10,17,4,15375,2736.06,0
10,17,5,15375,3865.85,0
10,17,6,15375,6547.88,0
10,17,7,15375,5648.96,0
10,17,8,15375,4745.13,0
10,17,9,15375,3914.98,0
10,17,10,15375,3846.21,0
10,18,3,15375,1640.65,0
10,18,4,15375,943.13,0
10,18,5,15375,1296.81,0
10,18,6,15375,3463.06,0
10,18,7,15375,2475.72,0
10,18,8,15375,3654.63,0
10,18,9,15375,6022.28,0
10,18,10,15375,7083.31,0
10,18,11,15375,2367.65,0
10,19,3,15375,1424.52,0
10,19,4,15375,972.6,0
10,19,5,15375,2421.69,0
10,19,6,15375,2888.34,0
10,19,7,15375,1458.91,0
10,19,8,15375,1350.84,0
10,19,9,15375,2750.8,0
10,19,10,15375,1979.59,0
